id,isi,link,judul,images,tanggal
2,"Dalam rangka mebentuk kaderisasi kepemimpinan siswa, SMA Negeri 1 Seririt melaksanakan kegiatan Pembekalan OSIS dan PKS  tahun pelajaran 2023/2024 selama 3 hari 2 malam yaitu tanggal  26 s.d 28 Januari 2024 bertempat di SMA Negeri 1 Seririt. Kegiatan diikuti oleh calon pengurus OSIS yang berjumlah 21 orang dan calon PKS yang berjumlah 15 orang. \r\n\r\nKetua Panitia Kadek Fani Seftiani dalam laporannya mengatakan kegiatan Pembekalan ini mengusung tema ""EXPEDITION (Experience of OSIS PKS Diamond Generation) yang  memiliki makna memberikan pengalaman kepada calon kepengurusan OSIS dan PKS agar menjadi generasi yang lebih bersinar dan memiliki hati yang teguh saat menjadi pemimpin di masa mendatang.  Adapun tujuan dari kegiatan ini secara umum yaitu  memberikan tambahan wawasan kepemimpinan kepada peserta sebagai modal menjalankan organisasi di sekolah, membangun disiplin, memupuk rasa persaudaraan, meningkatkan disiplin, dan menyiapkan  fisik dan mental dalam berkiprah di dalam organisasi. \r\n\r\nSelama tiga hari, acara diisi dengan berbagai kegiatan seperti pemberian materi kepemimpinan, upacara bendera, tata krama, penyusunan program kerja yang dibawakan oleh para pembina OSIS. Kegiatan juga disi dengan  outbond dan api unggun untuk menambah keakraban diantara calon pengurus. Selama tiga hari berjalan, kegiatan sudah berlangsung dengan baik dan lancar. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt yang diwakili oleh Waka Kesiswaan Ida Kade Siurya Adnyana, S.Pd dalam sambutannya mengatakan keberadaan OSIS dan PKS di sekolah sangat vital dalam mendukung program-program sekolah khususnya bidang kesiswaan. Untuk itu, regenerasi kepemimpinan harus disiapkan dengan baik sehingga nantinhya siap bertugas menjalankan program kepengurusan. Pihaknya juga berpesan agar pembekalan ini dijalankan dengan baik sesuai program sehingga semuanya bersifat edukatif.  “Kepemimpinan siswa harus disiapkan dengan baik sehingga melalui kegiatan ini kami harap kepengurusan OSIS dan PKS yang baru nantinya dapat menjalankan roda organisasi dengan baik”, ungkapnya. (hms/mus)",https://www.instagram.com/p/C2tOfVwPXx1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"??????? ?????????? ????????????, ??????? ????? ?????????? ????? ???????? ???? ??? ???",9553f87526823c4cd41e0a36e512d3c4.jpg,2024-01-30

